,RK,Name,POS,SOLO,AST,TOT,SACK,YDS,PD,INT,YDS,LNG,TD,FF,Team
1248,846,Abraham Temoney,S,3,0,3,0.0,0,0,0,0,0,0,0,IIICCU
1249,846,Nikko Taylor,LB,1,2,3,1.0,1,0,0,0,0,0,0,ORST
1250,846,Montez Kelley,DE,1,2,3,0.0,0,0,0,0,0,0,0,APP
1251,846,Ryan McCulloch,LB,0,3,3,0.0,0,0,0,0,0,0,0,CAL
1252,846,Ian Foster,S,1,2,3,0.0,0,0,0,0,0,0,0,MRSH
1253,846,Maruio White Jr.,LB,1,2,3,0.0,0,0,0,0,0,0,0,TLSA
1254,846,Cam Chmura,DL,0,3,3,0.0,0,0,0,0,0,0,0,MRSH
1255,846,Dorian Mausi Jr.,LB,3,0,3,0.0,0,0,0,0,0,0,0,AUB
1256,846,Rich Benenge,LB,0,3,3,0.0,0,0,0,0,0,0,0,AKR
1257,846,Jireh Ojata,DE,3,0,3,0.0,0,0,0,0,0,0,0,PUR
1258,846,Ashun Shepphard,DL,0,3,3,0.5,7,0,0,0,0,0,0,MSST
1259,846,Tyrane Stewart,DB,2,1,3,0.0,0,0,0,0,0,0,0,UNC
1260,846,Xavier Stillman,DL,1,2,3,0.0,0,0,0,0,0,0,0,HOU
1261,846,Pius Odjugo,DL,0,3,3,0.0,0,0,0,0,0,0,0,CMU
1262,846,Chisom Ifeanyi,DL,1,2,3,0.0,0,0,0,0,0,0,0,FAU
1263,846,Travion Barnes,LB,3,0,3,0.0,0,0,0,0,0,0,0,FIU
1264,846,Abdul Muhammad,CB,2,1,3,0.0,0,0,0,0,0,0,0,MTSU
1265,846,Malakai Hoeft,LB,0,3,3,0.0,0,0,0,0,0,0,0,SJSU
1266,846,Cole Schnettgoecke,DT,2,1,3,0.0,0,0,0,0,0,0,0,NMSU
1267,846,Barry Brown,LB,1,2,3,0.0,0,0,0,0,0,0,0,CCU
1268,846,Malcom DeWalt,DB,2,1,3,0.0,0,0,0,0,0,0,0,IVAKR
1269,1270,Marcus Patterson,DE,2,0,2,0.0,0,0,0,0,0,0,0,WKU
1270,1270,Michael Dansby,DB,1,1,2,0.0,0,1,1,0,0,0,0,SJSU
1271,1270,Keenan Pili,LB,1,1,2,0.0,0,0,0,0,0,0,0,TENN
1272,1270,Armani-Eli Adams,S,2,0,2,0.0,0,1,0,0,0,0,0,WMU
1273,1270,Chuck Hicks,LB,1,1,2,0.0,0,0,0,0,0,0,0,MIZ
1274,1270,Daniel Bolden,LB,1,1,2,0.0,0,0,0,0,0,0,0,TOL
1275,1270,Matt Harmon,LB,1,1,2,0.0,0,0,0,0,0,0,0,KENT
1276,1270,Maurice Strong Jr.,DL,0,2,2,0.0,0,0,0,0,0,0,0,USA
1277,1270,Marcel Brooks,LB,1,1,2,1.5,20,0,0,0,0,0,0,TCU
1278,1270,Shammond Cooper,LB,1,1,2,0.0,0,1,0,0,0,0,0,AKR
1279,1270,Devonta Lee,WR,2,0,2,0.0,0,0,0,0,0,0,0,LT
1280,1270,Trikweze Bridges,DB,1,1,2,0.0,0,0,0,0,0,0,0,FLA
1281,1270,Coco Azema,DB,0,2,2,0.0,0,0,0,0,0,0,0,NU
1282,1270,Earl Barquet Jr.,DL,0,2,2,0.0,0,0,0,0,0,0,0,ULM
1283,1270,Kenyatta Watson,S,1,1,2,0.0,0,0,1,0,0,0,0,IIGAST
1284,1270,Raymond Cutts,DE,0,2,2,0.0,0,0,0,0,0,0,0,TROY
1285,1270,Aeneas DiCosmo,DL,0,2,2,0.0,0,0,0,0,0,0,0,VAN
1286,1270,Myles Farmer,S,1,1,2,0.0,0,0,0,0,0,0,0,APP
1287,1270,Josh Fuga,DL,0,2,2,0.0,0,1,0,0,0,0,0,VT
1288,1270,Marvin Grant,S,2,0,2,0.0,0,0,0,0,0,0,0,KU
1289,1270,Aman Greenwood,DB,2,0,2,0.0,0,2,0,0,0,0,0,AKR
1290,1270,M.J. Griffin,DB,2,0,2,0.0,0,0,0,0,0,0,0,LOU
1291,1270,Raydarious Jones,CB,0,2,2,0.0,0,0,0,0,0,0,0,MSST
1292,1270,Siale Taupaki,DL,1,1,2,0.0,0,0,0,0,0,0,0,UCLA
1293,1270,Treven Ma'ae,DL,2,0,2,1.0,8,0,0,0,0,0,0,BAY
1294,1270,Darius McClendon,CB,1,1,2,0.0,0,0,0,0,0,0,0,BGSU
1295,1270,Amir McDaniel,CB,2,0,2,0.0,0,0,0,0,0,0,0,UL
1296,1270,Tymon Mitchell,DL,2,0,2,0.0,0,0,1,6,6,0,0,TCU
1297,1270,William Nimmo Jr.,S,2,0,2,0.0,0,0,0,0,0,0,0,SDSU
1298,1270,Kendric Nowling,LB,1,1,2,0.0,0,0,0,0,0,0,0,EMU
1299,1270,Garmon Randolph,LB,2,0,2,1.0,7,0,0,0,0,0,0,BAY
1300,1270,Keivie Rose,DL,1,1,2,0.0,0,0,0,0,0,0,0,ARK
1301,1270,Chris Shearin,S,2,0,2,0.0,0,0,0,0,0,0,0,JMU
1302,1270,Jayden Simon,DL,1,1,2,0.0,0,0,0,0,0,0,0,CONN
1303,1270,Ethan Slade,S,0,2,2,0.0,0,0,0,0,0,0,0,BYU
1304,1270,Kendren Smith,DB,1,1,2,0.0,0,0,0,0,0,0,0,UVA
1305,1270,Charlie Vincent,RB,1,1,2,0.0,0,0,0,0,0,0,0,UTAH
1306,1270,Amir Wallace,DB,2,0,2,0.0,0,2,0,0,0,0,0,SJSU
1307,1270,Kody Walterscheid,DE,0,2,2,0.0,0,0,0,0,0,0,0,OKST
1308,1270,Vernon Broughton,DL,1,1,2,0.0,0,1,0,0,0,0,0,TEX
1309,1270,Kevin Swint,LB,0,2,2,0.0,0,1,0,0,0,0,0,GAST
1310,1270,Tonka Hemingway,DT,2,0,2,1.0,8,0,0,0,0,0,0,SC
1311,1270,Jordan Morant,S,1,1,2,0.0,0,1,0,0,0,0,0,MSST
1312,1270,Nazir Stackhouse,DL,1,1,2,0.0,0,0,0,0,0,0,0,UGA
1313,1270,Akheem Mesidor,DL,1,1,2,0.0,0,0,0,0,0,0,0,MIA
1314,1270,Jevon Banks,DL,2,0,2,1.0,5,0,0,0,0,0,0,CONN
1315,1270,Dontrez Brown,DL,0,2,2,0.0,0,0,0,0,0,0,0,BGSU
1316,1270,Derrick Canteen,DB,1,1,2,0.0,0,0,0,0,0,0,0,CIN
1317,1270,Shane Cokes,DL,2,0,2,0.0,0,0,0,0,0,0,0,COLO
1318,1270,Colby Dempsey,CB,1,1,2,0.0,0,0,1,-3,-3,0,0,UAB
1319,1270,Makell Esteen,S,2,0,2,0.0,0,0,0,0,0,0,0,WASH
1320,1270,Javon Harvey,WR,2,0,2,0.0,0,0,0,0,0,0,0,DUKE
1321,1270,Courtline Flowers,S,1,1,2,0.0,0,0,0,0,0,0,0,UL
1322,1270,Sione Fotu,LB,2,0,2,0.0,0,0,0,0,0,0,0,UTAH
1323,1270,Deshawn Holt,LB,2,0,2,0.0,0,0,0,0,0,0,0,TOL
1324,1270,Latrell Jean,DT,1,1,2,1.0,4,0,0,0,0,0,0,TEM
1325,1270,Da'Raun McKinney,DB,2,0,2,0.0,0,0,0,0,0,0,0,CMU
1326,1270,Marvae Myers,S,1,1,2,0.0,0,0,0,0,0,0,0,MTSU
1327,1270,Jaise Oliver,S,0,2,2,0.0,0,0,0,0,0,0,0,TCU
1328,1270,Kevin Penn,DT,2,0,2,0.0,0,0,0,0,0,0,0,UAB
1329,1270,Nusi Malani,EDGE,1,1,2,0.0,0,0,0,0,0,0,0,WSU
1330,1270,Anthony Switzer,DB,1,1,2,0.0,0,0,0,0,0,0,0,ARK
1331,1270,Ricky Correia,DL,1,1,2,0.0,0,0,0,0,0,0,0,CAL
1332,1270,Jacob Wahlberg,LB,0,2,2,0.0,0,0,0,0,0,0,0,WMU
1333,1270,Omari Porter,S,2,0,2,0.0,0,0,0,0,0,0,0,STAN
1334,1270,Daveren Rayner,LB,1,1,2,0.0,0,0,0,0,0,0,0,UK
1335,1270,Asyrus Simon,DL,0,2,2,0.0,0,0,0,0,0,0,0,UTSA
1336,1270,Chantz Williams,DL,1,1,2,1.0,11,0,0,0,0,0,1,CLT
1337,1270,Cole Brevard,DL,2,0,2,0.0,0,0,0,0,0,0,0,PUR
1338,1270,Rylie Mills,DL,1,1,2,0.0,0,0,0,0,0,0,0,ND
1339,1270,Desmond Tisdol,LB,2,0,2,0.0,0,0,0,0,0,0,0,FAU
1340,1270,Alex Huntley,DT,2,0,2,0.0,0,0,0,0,0,0,0,SC
1341,1270,Kedrick Bingley-Jones,DL,0,2,2,0.0,0,0,0,0,0,0,0,MSST
1342,1270,Jerrin Thompson,S,2,0,2,0.0,0,0,0,0,0,0,0,AUB
1343,1270,Tyler Bride,S,1,1,2,0.0,0,0,0,0,0,0,0,JVST
1344,1270,RJ Delancy,CB,1,1,2,0.0,0,0,0,0,0,0,0,IIIWIS
1345,1270,Aaron Witt,LB,0,2,2,0.0,0,0,0,0,0,0,0,WIS
1346,1270,Cam Horsley,DT,1,1,2,0.0,0,0,0,0,0,0,0,BC
1347,1270,T.J. Bollers,DL,0,2,2,0.0,0,2,0,0,0,0,0,CAL
1348,1270,Keith Brown,LB,1,1,2,0.0,0,0,0,0,0,0,0,WSU
1349,1270,JD Coffey,S,1,1,2,0.0,0,0,1,45,45,1,0,IIISDSU
1350,1270,Monkell Goodwine,DT,1,1,2,0.0,0,0,0,0,0,0,0,SC
1351,1270,Devin Neal,DB,2,0,2,0.0,0,0,0,0,0,0,0,LOU
1352,1270,Jonathan Jefferson,DT,2,0,2,0.0,0,0,0,0,0,0,0,SMU
1353,1270,Bradyn Swinson,DE,0,2,2,0.0,0,0,0,0,0,0,0,LSU
1354,1270,Justin Wodtly,DL,0,2,2,0.0,0,0,0,0,0,0,0,ASU
1355,1270,Kendrick Blackshire,LB,1,1,2,0.0,0,0,0,0,0,0,0,UTSA
1356,1270,Chaz Chambliss,LB,0,2,2,0.0,0,0,0,0,0,0,0,UGA
1357,1270,Ethan Downs,DL,2,0,2,1.0,7,0,0,0,0,0,1,OU
1358,1270,Cam Jeffery,LB,1,1,2,0.0,0,0,0,0,0,0,0,ARST
1359,1270,Xavian Sorey Jr.,LB,1,1,2,1.0,5,0,0,0,0,0,0,ARK
1360,1270,Jack Sawyer,DE,0,2,2,0.0,0,0,0,0,0,0,0,OSU
1361,1270,Charles Brantley,DB,1,1,2,0.0,0,1,0,0,0,0,0,MSU
1362,1270,Nikhai Hill-Green,LB,1,1,2,0.0,0,0,0,0,0,0,0,COLO
1363,1270,Gavin Holmes,DB,1,1,2,0.0,0,1,0,0,0,0,0,TEX
1364,1270,Jabbar Muhammad,DB,1,1,2,0.0,0,0,0,0,0,0,0,ORE
1365,1270,Chidozie Nwankwo,DT,2,0,2,1.0,6,0,0,0,0,0,0,COLO
1366,1270,Tre'vonn Rybka,DL,2,0,2,1.0,8,0,0,0,0,0,0,UK
1367,1270,Akelo Stone,DT,1,1,2,0.5,6,0,0,0,0,0,0,MISS
1368,1270,Amin Vanover,DE,0,2,2,0.0,0,0,0,0,0,0,0,PSU
1369,1270,Kendron Wayman,DL,0,2,2,0.0,0,0,0,0,0,0,0,WAKE
1370,1270,Tunmise Adeleye,DE,1,1,2,1.5,10,0,0,0,0,0,0,TXST
1371,1270,C.J. Burton,DB,0,2,2,0.0,0,0,0,0,0,0,0,CLT
1372,1270,Iverson Celestine,RB,1,1,2,0.0,0,0,0,0,0,0,0,USA
1373,1270,Avante Dickerson,CB,1,1,2,0.0,0,0,0,0,0,0,0,USU
1374,1270,Jamier Johnson,DB,1,1,2,0.0,0,0,0,0,0,0,0,IU
1375,1270,Keeshawn Silver,DL,1,1,2,0.0,0,0,0,0,0,0,0,UK
1376,1270,Lorenzo Styles Jr.,CB,1,1,2,0.0,0,0,0,0,0,0,0,OSU
1377,1270,Andre Turrentine,DB,1,1,2,0.0,0,0,0,0,0,0,0,TENN
1378,1270,Jalen McNair,CB,2,0,2,0.0,0,0,1,5,5,0,0,BUFF
1379,1270,Cedric Woods,DB,1,1,2,0.0,0,1,0,0,0,0,0,LT
1380,1270,De'Rickey Wright,S,2,0,2,0.0,0,1,0,0,0,0,0,VAN
1381,1270,Daylan Carnell,S,1,1,2,0.0,0,0,0,0,0,0,0,MIZ
1382,1270,Josh Calvert,LB,0,2,2,0.0,0,0,0,0,0,0,0,UTAH
1383,1270,Seth Robertson,CB,1,1,2,0.0,0,0,0,0,0,0,0,APP
1384,1270,Sterling Miles,DL,0,2,2,0.0,0,0,0,0,0,0,0,EMU
1385,1270,Dominique Ratcliff,DT,1,1,2,1.0,7,0,0,0,0,0,0,TXST
1386,1270,Shawn Collins,DE,1,1,2,0.0,0,0,0,0,0,0,0,APP
1387,1270,AJ Williams,S,2,0,2,0.0,0,0,0,0,0,0,1,CCU
1388,1270,Brandon Turnage,CB,1,1,2,0.0,0,0,0,0,0,0,0,MISS
1389,1270,Kevin Harris,DL,2,0,2,1.0,4,0,0,0,0,0,0,IIGT
1390,1270,Eric Gregory,DL,1,1,2,1.0,6,0,0,0,0,0,0,ARK
1391,1270,Darian Varner,DE,1,1,2,0.0,0,0,0,0,0,0,0,CIN
1392,1270,Max Lofy,CB,2,0,2,0.0,0,0,0,0,0,0,0,WIS
1393,1270,Wesley Walker,DB,2,0,2,0.0,0,0,0,0,0,0,0,MICH
1394,1270,Zach Edwards,DE,2,0,2,0.0,0,0,0,0,0,0,0,WKU
1395,1270,Dorian Jones,LB,0,2,2,0.0,0,0,0,0,0,0,0,UVA
1396,1270,Joshua Harris,DL,0,2,2,0.0,0,0,0,0,0,0,0,UNC
1397,1270,Corey Thomas Jr.,S,1,1,2,0.0,0,0,0,0,0,0,1,UVA
1398,1270,Logan Wilson,DB,0,2,2,0.0,0,0,0,0,0,0,0,CIN
1399,1270,Kyler Fisher,LB,1,1,2,0.0,0,1,0,0,0,0,0,IOWA
1400,1270,Anthony Booker Jr.,DT,1,1,2,0.0,0,0,0,0,0,0,0,SMU
1401,1270,John Bullock,LB,0,2,2,0.0,0,0,0,0,0,0,0,NEB
1402,1270,Ty Robinson,DL,2,0,2,1.0,5,0,0,0,0,0,0,NEB
1403,1270,Mishael Powell,DB,1,1,2,0.0,0,0,1,67,67,0,0,MIA
1404,1270,Jamon Dumas-Johnson,LB,2,0,2,0.0,0,0,1,-5,-5,0,0,UK
1405,1270,Dvon J-Thomas,DT,1,1,2,0.0,0,0,0,0,0,0,0,PSU
1406,1270,Ronald McGee,DL,1,1,2,0.0,0,0,0,0,0,0,0,KU
1407,1270,Jalen Jackson,CB,1,1,2,0.0,0,1,0,0,0,0,0,MTSU
1408,1270,Zachary Lovett,LB,0,2,2,0.0,0,0,0,0,0,0,0,ISU
1409,1270,Kale Edwards,DE,1,1,2,0.0,0,0,0,0,0,0,0,NMSU
1410,1270,Griffin Speaks,S,1,1,2,0.0,0,0,0,0,0,0,0,AUB
1411,1270,Tyson Russell,CB,1,1,2,0.0,0,0,0,0,0,0,0,VAN
1412,1270,Davaughn Celestine,S,2,0,2,0.0,0,0,0,0,0,0,0,SMU
1413,1270,Zah Frazier,CB,2,0,2,0.0,0,0,0,0,0,0,0,UTSA
1414,1270,Jack Barton,DL,2,0,2,0.0,0,0,0,0,0,0,0,CONN
1415,1270,D'Marco Augustin,S,1,1,2,0.0,1,0,1,22,22,0,0,USF
1416,1270,Caleb Anderson,CB,2,0,2,0.0,0,0,0,0,0,0,0,UL
1417,1270,Trey Amos,CB,2,0,2,0.0,0,1,1,-1,-1,0,0,MISS
1418,1270,Cole DeMarzo,LB,1,1,2,0.0,0,0,0,0,0,0,0,WYO
1419,1270,Devonta Davis,DL,2,0,2,1.0,4,0,0,0,0,0,1,FAU
1420,1270,Jalen Davis,LB,1,1,2,0.0,0,0,0,0,0,0,0,MTSU
1421,1270,Jordan Bertagnole,DT,0,2,2,0.0,0,0,0,0,0,0,0,WYO
1422,1270,Sebastian Benjamin,LB,1,1,2,0.0,0,0,0,0,0,0,0,WKU
1423,1270,Kenny Haynes,LB,2,0,2,0.0,0,0,0,0,0,0,0,TXST
1424,1270,Bryon Threats,DB,2,0,2,0.0,0,0,0,0,0,0,0,UCF
1425,1270,Keuan Parker,CB,1,1,2,0.0,0,1,0,0,0,0,0,TLSA
1426,1270,Garrison Walker,DL,0,2,2,0.0,0,0,0,0,0,0,0,UNM
1427,1270,Michael Larbie,DL,1,1,2,1.5,5,0,0,0,0,0,0,RICE
1428,1270,Austin Dean,LB,2,0,2,0.0,0,0,0,0,0,0,0,GT
1429,1270,Dane Olson,WR,2,0,2,0.0,0,0,0,0,0,0,0,CSU
1430,1270,Jantzen Dunn,DB,0,2,2,0.0,0,0,0,0,0,0,0,UK
1431,1270,Cole Joyce,LB,2,0,2,0.0,0,0,0,0,0,0,0,USU
1432,1270,DeVonta Smith,DB,1,1,2,0.0,0,0,0,0,0,0,0,ALA
1433,1270,Keshon Griffin,DL,0,2,2,0.0,0,0,0,0,0,0,0,RUTG
1434,1270,Marcus Bradley,DE,0,2,2,0.0,0,0,0,0,0,0,0,ARST
1435,1270,Trey Reynolds,LB,0,2,2,0.0,0,0,0,0,0,0,0,UTAH
1436,1270,Darryl Peterson,LB,0,2,2,0.0,0,0,0,0,0,0,0,WIS
1437,1270,Kahlil Saunders,DL,0,2,2,0.0,0,0,0,0,0,0,0,UK
1438,1270,TJ Guy,DE,1,1,2,0.0,0,0,0,0,0,0,0,MICH
1439,1270,Chief Borders,DL,0,2,2,0.5,2,0,0,0,0,0,0,PITT
1440,1270,Jordan Oladokun,CB,2,0,2,0.0,0,1,0,0,0,0,0,BGSU
1441,1270,Caleb Banks,DL,1,1,2,0.0,0,0,0,0,0,0,0,FLA
1442,1270,Andrew Mukuba,DB,1,1,2,0.0,0,0,0,0,0,0,0,TEX
1443,1270,RJ Regan,CB,2,0,2,0.0,0,0,0,0,0,0,0,FRES
1444,1270,Morice Blackwell Jr.,LB,1,1,2,0.0,0,0,0,0,0,0,0,TEX
1445,1270,Jabril McNeill,DE,0,2,2,0.0,0,0,0,0,0,0,0,TROY
1446,1270,Jardin Gilbert,S,1,1,2,0.0,0,0,0,0,0,0,0,LSU
1447,1270,Terrence Williams,LB,1,1,2,0.0,0,0,0,0,0,0,0,UL
1448,1270,Preston Zachman,S,1,1,2,0.0,0,0,0,0,0,0,0,WIS
1449,1270,Decarius Hawthorne,DT,1,1,2,0.0,2,0,0,0,0,0,0,USF
1450,1270,Jordan Hansen,S,1,1,2,0.0,0,0,0,0,0,0,0,NIU
1451,1270,Pierre Kemeni Jr.,CB,1,1,2,0.0,0,0,0,0,0,0,0,UNM
1452,1270,Quincy Ledet Jr.,DL,0,2,2,0.0,0,0,0,0,0,0,0,TTU
1453,1270,Braden Siders,DE,1,1,2,1.0,9,0,0,0,0,0,0,WYO
1454,1270,Tyler Batty,DE,1,1,2,0.0,0,0,0,0,0,0,0,BYU
1455,1270,Kosi Agina,DB,0,2,2,0.0,0,0,0,0,0,0,0,FRES
1456,1270,Kendy Charles,DT,0,2,2,0.5,3,0,0,0,0,0,0,DUKE
1457,1270,Aakil Washington,LB,0,2,2,0.0,0,0,0,0,0,0,0,USA
1458,1270,Jashon Prophete,DB,1,1,2,0.0,0,0,0,0,0,0,0,NIU
1459,1270,Deven Eastern,DL,2,0,2,0.0,0,0,0,0,0,0,0,MINN
1460,1270,Gilber Edmond,EDGE,2,0,2,0.0,0,0,0,0,0,0,0,SC
1461,1270,Demarko Williams,DB,1,1,2,0.0,0,0,0,0,0,0,0,WKU
1462,1270,Jalen Dixon,DL,1,1,2,0.0,0,0,0,0,0,0,0,UNLV
1463,1270,Jakob Robinson,CB,0,2,2,0.0,0,0,1,3,3,0,0,BYU
1464,1270,Albert RegisTA&M,DL,1,1,2,0.0,0,0,0,0,0,0,0,
1465,1270,Jordan Lawson,DL,1,1,2,0.0,0,0,0,0,0,0,0,UL
1466,1270,Ose Egbase,DL,2,0,2,0.0,0,0,0,0,0,0,0,UNLV
1467,1270,Jimmy Wyrick,S,2,0,2,0.0,0,0,0,0,0,0,1,UTSA
1468,1270,DJ Arkansas,LB,2,0,2,0.0,0,0,0,0,0,0,0,RICE
1469,1270,Jordan Thompson,DL,0,2,2,0.0,0,0,0,0,0,0,0,RUTG
1470,1270,Terry Lockett Jr.,DL,1,1,2,0.0,0,0,0,0,0,0,0,JMU
1471,1270,Blake Boenisch,DL,2,0,2,0.0,0,0,0,0,0,0,0,RICE
1472,1270,Tyson Lee,DL,2,0,2,0.0,0,0,0,0,0,0,0,WMU
1473,1270,Collin Oliver,LB,2,0,2,1.0,4,0,0,0,0,0,0,OKST
1474,1270,Allan Haye,DT,1,1,2,0.0,0,0,0,0,0,0,0,TEM
1475,1270,Max Llewellyn,DL,1,1,2,0.0,0,0,0,0,0,0,0,IOWA
1476,1270,Ja'Den McBurrows,DB,2,0,2,0.0,0,1,0,0,0,0,0,MICH
1477,1270,Donny Stephens,LB,2,0,2,0.0,0,0,0,0,0,0,0,BGSU
1478,1270,Kolbe Cage,LB,0,2,2,0.0,0,0,0,0,0,0,0,USM
1479,1270,Jaylen Jones,S,1,1,2,0.0,0,0,0,0,0,0,0,VT
1480,1270,Jeremiah Pittman,DL,2,0,2,0.0,0,0,0,0,0,0,0,IOWA
1481,1270,Jordan Lovett,DB,1,1,2,0.0,0,0,0,0,0,0,0,UK
1482,1270,Tyler Kiehne,DL,0,2,2,0.0,0,0,0,0,0,0,0,UNM
1483,1270,Evan Branch-Haynes,DL,1,1,2,0.0,0,0,0,0,0,0,0,BGSU
1484,1270,Jayden Johnson,DB,1,1,2,0.0,0,0,0,0,0,0,0,ARK
1485,1270,Dylan Rosiek,LB,1,1,2,0.0,0,0,0,0,0,0,1,ILL
1486,1270,Bryun Parham,LB,1,1,2,0.0,0,0,0,0,0,0,0,WASH
1487,1270,Tobias Fletcher,S,1,1,2,0.0,0,0,0,0,0,0,0,CCU
1488,1270,Jeremiah Brown,LB,1,1,2,0.0,0,0,0,0,0,0,0,COLO
1489,1270,T.J. Sanders,DT,2,0,2,0.0,0,0,0,0,0,0,0,SC
1490,1270,Julian Neal,DB,2,0,2,0.0,0,0,0,0,0,0,0,FRES
1491,1270,Su Agunloye,DL,0,2,2,0.0,0,0,0,0,0,0,0,MRSH
1492,1270,Stefon Thompson,LB,1,1,2,0.0,0,1,0,0,0,0,0,NEB
1493,1270,Chris Boti,DT,0,2,2,0.0,0,0,0,0,0,0,0,LIB
1494,1270,Brandon Brown,DL,2,0,2,0.0,0,0,0,0,0,0,0,UTSA
1495,1270,Wilfredo Aybar,LB,2,0,2,0.0,0,0,0,0,0,0,0,STAN
1496,1270,David Bailey,LB,2,0,2,0.0,0,0,0,0,0,0,1,STAN
1497,1270,Bryce AndersonTA&M,DB,2,0,2,0.0,0,0,0,0,0,0,0,
1498,1270,Jaishawn Barham,LB,1,1,2,0.0,0,0,0,0,0,0,0,MICH
1499,1270,Brandon Cleveland,DT,1,1,2,0.5,3,0,0,0,0,0,0,NCSU
1500,1270,Jacarius Clayton,DL,0,2,2,0.0,0,0,0,0,0,0,0,MRSH
1501,1270,Denver Harris,CB,1,1,2,0.0,0,0,0,0,0,0,0,UTSA
1502,1270,Devon Jackson,LB,0,2,2,0.0,0,0,0,0,0,0,0,ORE
1503,1270,Marvin Jones Jr.,DL,1,1,2,0.0,0,0,0,0,0,0,0,FSU
1504,1270,Earl Little Jr.,DB,2,0,2,1.0,1,0,0,0,0,0,0,FSU
1505,1270,Anthony Lucas,DE,1,1,2,0.0,0,0,0,0,0,0,0,USC
1506,1270,Jaden Mickey,CB,2,0,2,0.0,0,0,0,0,0,0,0,ND
1507,1270,Jehiem Oatis,DL,1,1,2,0.0,0,1,0,0,0,0,0,ALA
1508,1270,Xavier Nwankpa,DB,2,0,2,0.0,0,0,0,0,0,0,0,IOWA
1509,1270,Walter Nolen,DT,1,1,2,0.0,0,1,0,0,0,0,0,MISS
1510,1270,Keon Sabb,DB,2,0,2,0.0,0,0,2,87,87,0,0,ALA
1511,1270,Jaheim Singletary,DB,1,1,2,0.0,0,1,0,0,0,0,0,ARK
1512,1270,Malaki Starks,DB,2,0,2,0.0,0,0,1,0,0,0,0,UGA
1513,1270,Jaidan Scott,DB,2,0,2,0.0,0,0,1,8,8,0,0,SHSU
1514,1270,Damonic Williams,DL,0,2,2,0.0,0,0,0,0,0,0,0,OU
1515,1270,Markeith Williams,DB,1,1,2,0.0,0,0,0,0,0,0,0,MIA
1516,1270,Tyre West,DL,2,0,2,1.0,8,0,0,0,0,0,1,TENN
1517,1270,Mykel Williams,DL,2,0,2,0.0,0,0,0,0,0,0,0,UGA
1518,1270,Emar'rion Winston,LB,1,1,2,0.0,0,0,0,0,0,0,0,ORE
1519,1270,Don Munnerlyn,LB,0,2,2,0.0,0,0,0,0,0,0,0,TOL
1520,1270,MJ Sherman,LB,2,0,2,0.0,0,0,0,0,0,0,0,NEB
1521,1270,Cameron Oliver,DB,1,1,2,1.0,7,0,0,0,0,0,0,UNLV
1522,1270,Tre Williams,DT,2,0,2,0.0,0,0,0,0,0,0,0,CLEM
1523,1270,Jordan Grier,DB,1,1,2,0.0,0,1,0,0,0,0,0,MEM
1524,1270,Michal Antoine Jr.,DB,1,1,2,0.0,0,0,0,0,0,0,1,FAU
1525,1270,Devonte O'Malley,DT,1,1,2,0.0,0,0,0,0,0,0,0,NIU
1526,1270,Damian Ilalio,DT,1,1,2,0.0,0,0,0,0,0,0,0,KSU
1527,1270,J.J. Hawkins,DL,0,2,2,0.0,0,0,0,0,0,0,0,MRSH
1528,1270,Brady Anderson,LB,2,0,2,1.0,6,0,0,0,0,0,0,SDSU
1529,1270,Dominic Oliver,EDGE,0,2,2,0.0,0,0,0,0,0,0,0,SDSU
1530,1270,Red Hibbler,DE,1,1,2,0.0,0,0,0,0,0,0,0,NCSU
1531,1270,Tony Grimes,DB,0,2,2,0.0,0,0,0,0,0,0,0,UNLV
1532,1270,Jimmy Scott,DL,1,1,2,0.0,0,0,0,0,0,0,0,PITT
1533,1270,Cheikhsaliou Fall,LB,2,0,2,0.0,0,0,0,0,0,0,0,CAL
1534,1270,Demarcus Smith,DT,1,1,2,0.0,0,0,0,0,0,0,0,UAB
1535,1270,Jerome Jolly Jr.,LB,1,1,2,0.0,0,0,0,0,0,0,0,LIB
1536,1270,Terry Thomas,LB,0,2,2,0.0,0,0,0,0,0,0,0,TROY
1537,1270,Terrion Thompson,DL,2,0,2,0.0,0,0,0,0,0,0,0,WKU
1538,1270,Justin Hodges,CB,1,1,2,0.0,0,0,0,0,0,0,0,ARST
1539,1270,Jarrett Jerrels,LB,1,1,2,0.0,0,0,0,0,0,0,0,FAU
1540,1270,Elijah Morris,DL,1,1,2,0.0,0,0,0,0,0,0,0,ECU
1541,1270,Jason Shuford,DL,0,2,2,0.0,0,0,0,0,0,0,0,MRSH
1542,1270,Al'zillion Hamilton,DB,2,0,2,0.0,0,0,0,0,0,0,0,FRES
1543,1270,Alphie Guillory Jr.,S,0,2,2,0.0,0,0,0,0,0,0,0,UNT
1544,1270,Daryl Porter Jr.,DB,2,0,2,0.0,0,0,0,0,0,0,0,MIA
1545,1270,Caleb Fox,DL,1,1,2,0.0,0,0,0,0,0,0,0,TCU
1546,1270,Cameron Ball,DL,1,1,2,0.0,0,0,0,0,0,0,0,ARK
1547,1270,Malachi Moore,DB,2,0,2,0.0,0,0,0,0,0,0,0,ALA
1548,1270,Ryan Smith,DE,1,1,2,1.0,5,0,0,0,0,0,0,DUKE
1549,1270,Joshua Eaton,CB,1,1,2,1.0,15,1,0,0,0,0,0,TXST
1550,1270,Bryson Eason,DL,2,0,2,0.0,0,0,0,0,0,0,0,TENN
